LATITUDE,LONGITUDE,AOU,SPECIESTOTAL
27.532,-97.947,3650,1
27.532,-97.947,3650,1
27.532,-97.947,3650,1
27.532,-97.947,3650,1
27.532,-97.947,3650,1
27.532,-97.947,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
33.181,-101.56,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
34.202,-102.236,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
43.297,-103.169,3650,1
33.27,-102.784,3650,1
33.27,-102.784,3650,1
33.27,-102.784,3650,1
33.27,-102.784,3650,1
33.27,-102.784,3650,1
33.27,-102.784,3650,1
33.27,-102.784,3650,1
33.27,-102.784,3650,1
33.27,-102.784,3650,1
33.27,-102.784,3650,1
33.27,-102.784,3650,1
33.27,-102.784,3650,1
33.27,-102.784,3650,1
33.27,-102.784,3650,1
33.27,-102.784,3650,1
33.27,-102.784,3650,1
33.27,-102.784,3650,1
33.27,-102.784,3650,1
33.27,-102.784,3650,1
33.27,-102.784,3650,1
46.467,-117.589,3650,1
46.467,-117.589,3650,1
46.467,-117.589,3650,1
46.467,-117.589,3650,1
46.467,-117.589,3650,1
46.467,-117.589,3650,1
46.467,-117.589,3650,1
46.467,-117.589,3650,1
46.467,-117.589,3650,1
46.467,-117.589,3650,1
46.467,-117.589,3650,1
46.467,-117.589,3650,1
46.467,-117.589,3650,1
46.467,-117.589,3650,1
46.467,-117.589,3650,1
46.467,-117.589,3650,1
46.467,-117.589,3650,1
46.467,-117.589,3650,1
