@relation Data_Picidae_2010_clustering

@attribute LATITUDE numeric
@attribute LONGITUDE numeric
@attribute AOU numeric
@attribute SPECIESTOTAL numeric

@data
40.295,-76.323,4090,8
40.295,-76.323,4120,4
39.867,-78.177,3940,6
39.867,-78.177,4050,9
39.867,-78.177,4090,17
39.867,-78.177,4120,5
39.985,-79.417,3940,1
39.985,-79.417,4090,4
39.985,-79.417,4120,6
40.327,-77.37,3940,2
40.327,-77.37,4050,4
40.327,-77.37,4090,14
40.327,-77.37,4120,3
40.502,-76.935,3940,2
40.502,-76.935,4050,4
40.502,-76.935,4090,11
40.502,-76.935,4120,1
41.123,-75.54,3920,7
41.123,-75.54,3930,1
41.123,-75.54,3940,4
41.123,-75.54,4050,1
41.123,-75.54,4090,1
41.123,-75.54,4120,1
39.874,-79.069,3930,1
39.874,-79.069,4090,2
39.874,-79.069,4120,7
41.214,-77.034,3940,3
41.214,-77.034,4090,1
41.214,-77.034,4120,3
40.375,-79.578,3940,2
40.375,-79.578,4090,3
40.375,-79.578,4120,2
39.93,-80.06,3940,3
39.93,-80.06,4050,1
39.93,-80.06,4090,11
39.93,-80.06,4120,5
41.452,-77.278,3940,1
41.452,-77.278,4020,15
41.452,-77.278,4050,2
41.452,-77.278,4090,2
41.452,-77.278,4120,8
41.993,-79.153,3940,2
41.993,-79.153,4020,2
41.993,-79.153,4120,3
41.547,-76.963,3930,1
41.547,-76.963,3940,4
41.547,-76.963,4020,46
41.547,-76.963,4050,1
41.547,-76.963,4120,6
40.918,-80.151,3940,1
40.918,-80.151,4050,1
40.918,-80.151,4090,6
40.918,-80.151,4120,2
39.78,-78.956,3940,2
39.78,-78.956,4050,3
39.78,-78.956,4090,4
39.78,-78.956,4120,8
46.365,-76.028,3940,1
46.365,-76.028,4020,8
46.365,-76.028,4120,4
45.428,-74.178,3940,1
45.428,-74.178,4020,2
45.428,-74.178,4120,3
45.785,-74.092,3930,2
45.785,-74.092,3940,3
45.785,-74.092,4020,10
45.785,-74.092,4120,4
46.037,-73.896,3920,2
46.037,-73.896,3930,1
46.037,-73.896,4020,1
46.037,-73.896,4120,2
45.725,-73.405,3930,1
45.725,-73.405,3940,1
45.725,-73.405,4020,1
45.725,-73.405,4120,4
45.943,-72.569,3940,2
45.943,-72.569,4020,4
46.631,-74.749,3930,4
46.631,-74.749,4020,4
46.631,-74.749,4050,1
46.631,-74.749,4120,3
46.27,-76.293,3930,1
46.27,-76.293,3940,1
46.27,-76.293,4020,8
46.27,-76.293,4120,9
45.248,-72.869,3940,1
45.248,-72.869,4020,4
45.248,-72.869,4120,2
46.031,-75.574,3930,2
46.031,-75.574,4020,9
46.031,-75.574,4050,1
45.081,-73.331,3930,3
45.081,-73.331,4120,2
41.267,-77.604,3930,1
41.267,-77.604,4120,2
40.686,-77.774,3930,1
40.686,-77.774,4050,3
40.686,-77.774,4090,1
40.686,-77.774,4120,4
40.65,-77.747,3930,1
40.65,-77.747,3940,1
40.65,-77.747,4050,4
40.65,-77.747,4090,2
40.65,-77.747,4120,3
41.736,-77.433,3930,2
41.736,-77.433,4020,39
41.736,-77.433,4090,1
41.736,-77.433,4120,6
45.71,-75.542,3930,2
45.71,-75.542,3940,3
45.71,-75.542,4020,3
45.71,-75.542,4120,1
40.829,-75.523,3940,2
40.829,-75.523,4050,1
40.829,-75.523,4090,1
40.829,-75.523,4120,1
40.704,-77.905,3930,3
40.704,-77.905,4050,2
40.704,-77.905,4090,6
41.111,-77.98,3930,3
41.111,-77.98,4120,2
45.554,-76.111,3940,5
45.554,-76.111,4020,5
45.554,-76.111,4050,4
45.554,-76.111,4120,4
40.704,-77.905,4120,2
41.443,-76.242,4020,8
41.443,-76.242,4050,3
41.443,-76.242,4090,2
41.443,-76.242,4120,8
48.913,-64.617,3930,2
48.913,-64.617,4120,2
49.941,-71.941,3930,1
49.941,-71.941,4000,1
49.941,-71.941,4020,2
49.941,-71.941,4050,1
49.941,-71.941,4120,2
47.201,-79.367,3930,3
47.201,-79.367,3940,3
47.201,-79.367,4020,16
47.201,-79.367,4050,4
47.201,-79.367,4120,13
46.234,-77.7,3940,2
46.234,-77.7,4020,14
46.234,-77.7,4050,2
46.234,-77.7,4120,1
47.45,-72.827,3930,1
47.45,-72.827,4020,5
47.45,-72.827,4120,6
46.554,-75.363,3930,1
46.554,-75.363,4020,3
46.554,-75.363,4050,2
46.554,-75.363,4120,2
46.889,-71.072,4120,2
47.171,-70.753,3920,1
47.171,-70.753,3930,2
47.171,-70.753,3940,1
47.171,-70.753,4120,2
48.841,-69.369,3920,1
48.841,-69.369,4020,1
48.841,-69.369,4120,2
46.27,-70.532,4020,6
46.362,-76.487,3930,1
46.362,-76.487,4020,6
46.362,-76.487,4050,4
46.377,-72.275,3930,1
46.377,-72.275,3940,2
46.377,-72.275,4020,2
46.377,-72.275,4120,3
50.139,-77.087,3940,1
50.139,-77.087,4120,4
45.212,-73.229,4020,2
45.212,-73.229,4120,1
45.386,-70.864,3940,1
45.386,-70.864,4120,2
47.068,-73.387,3920,2
47.068,-73.387,3930,1
47.068,-73.387,4020,12
47.068,-73.387,4120,2
48.338,-68.052,3940,2
48.338,-68.052,4020,1
48.338,-68.052,4120,1
46.664,-71.562,3930,1
46.664,-71.562,3940,2
46.664,-71.562,4020,3
46.664,-71.562,4120,1
47.338,-70.089,3930,3
47.338,-70.089,3940,3
47.338,-70.089,4020,15
47.338,-70.089,4050,1
47.338,-70.089,4120,4
46.047,-71.078,3940,1
46.047,-71.078,4120,1
46.16,-72.394,3930,2
46.16,-72.394,3940,1
46.16,-72.394,4020,2
46.16,-72.394,4120,4
47.34,-78.554,3940,1
47.34,-78.554,4020,5
47.34,-78.554,4120,4
48.58,-72.432,3930,1
48.58,-72.432,3940,2
48.58,-72.432,4020,1
48.58,-72.432,4120,2
48.43,-70.419,3930,4
48.43,-70.419,3940,1
48.43,-70.419,4020,2
48.43,-70.419,4050,1
48.43,-70.419,4120,1
48.843,-71.455,4020,8
48.843,-71.455,4120,1
45.959,-70.659,3930,1
45.959,-70.659,4020,1
45.959,-70.659,4050,1
45.959,-70.659,4120,1
46.558,-73.815,3930,1
46.558,-73.815,4020,2
48.335,-64.775,3940,3
48.335,-64.775,4020,6
48.335,-64.775,4120,1
41.99,-71.736,3940,5
41.99,-71.736,4090,4
41.99,-71.736,4120,2
49.61,-102.593,4120,1
47.344,-71.041,3920,2
47.344,-71.041,4120,1
45.525,-75.859,3930,3
45.525,-75.859,3940,4
45.525,-75.859,4020,6
45.525,-75.859,4120,3
46.578,-75.188,3930,3
46.578,-75.188,3940,2
46.578,-75.188,4020,5
46.578,-75.188,4050,1
46.578,-75.188,4120,4
46.324,-71.806,3940,1
46.324,-71.806,4020,3
46.324,-71.806,4050,1
46.324,-71.806,4120,1
47.097,-71.083,4120,1
45.791,-74.683,3930,2
45.791,-74.683,4020,10
45.791,-74.683,4050,6
45.791,-74.683,4120,6
48.108,-79.259,3930,1
48.108,-79.259,4120,2
50.634,-66.793,4010,1
45.303,-72.381,3930,3
45.303,-72.381,3940,2
45.303,-72.381,4020,3
45.303,-72.381,4050,2
45.303,-72.381,4120,3
46.381,-75.919,3930,1
46.381,-75.919,4020,3
46.381,-75.919,4120,2
46.738,-70.022,3920,2
46.738,-70.022,4020,4
46.738,-70.022,4120,3
46.391,-75,3930,6
46.391,-75,3940,2
46.391,-75,4020,14
46.391,-75,4050,12
46.391,-75,4120,5
48.2,-79.017,3920,1
48.2,-79.017,3930,1
48.2,-79.017,3940,4
48.2,-79.017,4020,4
48.2,-79.017,4120,3
46.605,-72.813,3920,3
46.605,-72.813,3930,1
46.605,-72.813,4020,6
46.605,-72.813,4120,2
45.59,-76.653,3930,2
45.59,-76.653,4020,3
45.59,-76.653,4050,2
45.59,-76.653,4120,5
48.42,-64.318,3940,3
48.42,-64.318,4120,2
47.548,-69.424,4020,7
47.548,-69.424,4050,1
47.548,-69.424,4120,1
45.321,-70.9,3930,1
45.321,-70.9,4020,2
45.321,-70.9,4050,3
45.321,-70.9,4120,2
45.451,-71.861,4020,1
45.451,-71.861,4120,3
48.777,-67.702,3940,1
48.777,-67.702,4050,1
48.777,-67.702,4120,1
53.017,-107.585,3940,1
53.017,-107.585,4020,1
53.017,-107.585,4120,3
52.231,-107.408,3920,3
52.231,-107.408,3930,2
52.231,-107.408,4120,1
52.057,-106.219,4120,2
53.292,-105.537,3940,1
53.292,-105.537,4020,2
53.292,-105.537,4120,3
33.286,-79.694,3940,5
33.286,-79.694,4050,6
33.286,-79.694,4090,6
50.689,-106.559,4120,2
32.251,-81.033,3940,3
32.251,-81.033,4050,3
32.251,-81.033,4060,2
32.251,-81.033,4090,24
52.667,-104.237,4020,1
52.667,-104.237,4050,3
52.667,-104.237,4120,2
53.278,-108.625,4120,4
33.646,-79.435,3930,1
33.646,-79.435,3940,4
33.646,-79.435,4050,2
33.646,-79.435,4060,2
33.646,-79.435,4090,13
51.562,-106.637,4120,2
52.958,-106.733,4120,2
50.652,-102.841,3930,1
50.652,-102.841,4020,1
50.652,-102.841,4120,1
51.092,-102.755,3930,6
51.092,-102.755,4020,4
51.092,-102.755,4050,2
51.092,-102.755,4120,5
49.835,-102.278,4020,1
51.27,-104.473,3920,1
51.27,-104.473,3930,1
51.27,-104.473,4020,2
51.27,-104.473,4120,1
52.238,-107.979,3940,1
52.238,-107.979,4020,2
52.238,-107.979,4120,3
53.483,-107.431,3930,1
53.483,-107.431,4050,1
53.483,-107.431,4120,3
54.708,-107.234,4000,3
54.708,-107.234,4120,6
32.604,-80.156,3940,6
32.604,-80.156,4090,13
43.95,-97.47,3940,1
43.95,-97.47,4060,1
43.95,-97.47,4120,5
34.62,-80.77,3920,7
34.62,-80.77,4050,1
34.62,-80.77,4060,1
34.62,-80.77,4090,14
34.62,-80.77,4120,5
34.583,-80.444,3920,5
34.583,-80.444,3940,3
34.583,-80.444,4050,2
34.583,-80.444,4060,1
34.583,-80.444,4090,11
33.145,-81.048,3940,2
33.145,-81.048,4050,3
33.145,-81.048,4060,6
33.145,-81.048,4090,7
33.145,-81.048,4120,1
43.331,-96.886,4060,3
43.331,-96.886,4123,2
32.75,-81.047,3940,2
32.75,-81.047,4050,3
32.75,-81.047,4090,13
43.314,-99.87,3930,2
43.314,-99.87,4060,10
43.314,-99.87,4120,5
43.314,-99.87,4123,1
32.953,-80.261,3930,2
32.953,-80.261,3940,1
32.953,-80.261,4050,6
32.953,-80.261,4090,17
35.097,-81.982,3940,3
35.097,-81.982,4050,3
35.097,-81.982,4090,13
35.097,-81.982,4120,1
34.548,-80.173,3950,7
34.548,-80.173,4050,2
34.548,-80.173,4060,4
34.548,-80.173,4090,5
34.548,-80.173,4120,1
44.232,-96.949,4060,2
44.232,-96.949,4120,7
34.742,-79.813,3920,2
34.742,-79.813,3940,5
34.742,-79.813,4050,1
34.742,-79.813,4090,19
32.536,-80.683,3940,6
32.536,-80.683,4050,2
32.536,-80.683,4090,22
34.69,-82.654,3940,3
34.69,-82.654,4050,1
34.69,-82.654,4060,1
34.69,-82.654,4090,3
34.69,-82.654,4120,4
34.087,-81.478,3940,5
34.087,-81.478,4050,1
34.087,-81.478,4060,2
34.087,-81.478,4090,17
43.284,-97.875,4060,2
43.284,-97.875,4123,1
43.201,-100.898,3940,1
43.201,-100.898,4060,1
43.201,-100.898,4123,5
33.619,-79.328,3930,1
33.619,-79.328,3940,4
33.619,-79.328,4050,4
33.619,-79.328,4090,19
43.831,-98.646,4060,1
43.831,-98.646,4120,4
34.752,-82.109,3940,4
34.752,-82.109,4090,4
43.904,-99.344,4060,1
43.904,-99.344,4120,4
35.08,-81.547,3930,1
35.08,-81.547,3940,5
35.08,-81.547,4090,16
33.543,-81.674,3940,3
33.543,-81.674,4050,5
33.543,-81.674,4060,2
33.543,-81.674,4090,22
33.543,-81.674,4120,1
33.322,-80.461,3930,1
33.322,-80.461,3940,4
33.322,-80.461,4050,4
33.322,-80.461,4060,1
33.322,-80.461,4090,10
35.055,-82.156,3940,3
35.055,-82.156,4090,12
34.024,-79.785,3940,3
34.024,-79.785,4060,2
34.024,-79.785,4090,10
34.389,-81.736,3930,2
34.389,-81.736,3940,9
34.389,-81.736,4050,2
34.389,-81.736,4060,1
34.389,-81.736,4090,14
34.389,-81.736,4120,3
34.194,-79.074,4050,1
34.194,-79.074,4060,9
34.194,-79.074,4090,11
33.694,-81.491,3940,7
33.698,-79.636,4050,3
33.698,-79.636,4060,8
33.698,-79.636,4090,15
34.32,-80.942,3920,2
34.32,-80.942,3930,1
34.32,-80.942,3940,8
34.32,-80.942,4050,1
34.32,-80.942,4060,1
34.32,-80.942,4090,20
33.694,-81.491,4050,1
33.694,-81.491,4060,4
33.694,-81.491,4090,21
34.501,-79.424,3920,3
34.501,-79.424,3940,3
34.501,-79.424,4050,3
34.501,-79.424,4090,18
34.194,-80.214,3940,1
34.194,-80.214,4090,4
34.194,-80.214,4120,2
34.04,-82.091,3940,3
34.04,-82.091,4050,3
34.04,-82.091,4060,2
34.04,-82.091,4090,12
33.723,-81.357,3940,2
33.723,-81.357,4050,10
33.723,-81.357,4090,33
34.926,-83.014,3940,9
34.926,-83.014,4050,7
34.926,-83.014,4090,18
34.926,-83.014,4120,2
33.806,-82.273,3940,4
33.806,-82.273,4050,3
33.806,-82.273,4090,13
34.662,-83.281,3930,1
34.662,-83.281,3940,6
34.662,-83.281,4050,2
34.662,-83.281,4090,14
36.307,-89.365,4060,2
43.919,-102.92,4060,1
36.307,-89.365,4090,3
43.812,-103.767,3930,7
43.812,-103.767,4060,6
43.812,-103.767,4130,11
45.546,-103.033,4120,2
44.662,-102.282,4060,2
44.662,-102.282,4123,1
43.019,-101.492,4120,2
43.115,-103.68,4120,1
44.182,-103.895,4010,2
44.182,-103.895,4021,4
44.182,-103.895,4130,1
43.188,-103.169,4130,1
36.418,-89.438,3930,3
36.418,-89.438,3940,4
36.418,-89.438,4050,7
36.418,-89.438,4060,3
45.146,-102.558,4060,1
45.146,-102.558,4120,1
45.146,-102.558,4123,6
43.925,-103.515,3930,2
43.925,-103.515,4000,1
43.925,-103.515,4021,6
43.925,-103.515,4130,13
36.418,-89.438,4090,20
43.726,-103.506,3930,2
43.726,-103.506,4021,4
43.726,-103.506,4080,1
43.726,-103.506,4130,3
45.834,-102.943,4120,1
44.372,-101.135,4120,1
43.52,-103.473,3930,1
43.52,-103.473,4060,3
43.52,-103.473,4130,7
43.021,-103.669,4130,1
44.039,-98.432,4060,3
44.039,-98.432,4120,3
45.187,-101.067,4060,1
45.187,-101.067,4123,1
44.123,-103.698,3930,6
44.123,-103.698,4021,1
44.123,-103.698,4060,3
44.123,-103.698,4130,7
45.356,-100.615,3930,2
45.356,-100.615,4120,5
44.512,-103.133,4060,1
43.82,-103.64,4021,4
43.82,-103.64,4080,1
43.82,-103.64,4130,1
44.016,-97.671,4120,3
44.122,-99.25,4060,3
44.122,-99.25,4120,4
43.741,-101.959,3930,1
44.97,-100.124,4120,2
45.428,-96.719,3940,1
45.428,-96.719,4120,3
44.501,-98.316,4060,2
44.501,-98.316,4120,2
45.849,-97.332,3940,3
45.849,-97.332,4120,2
45.733,-97.71,4120,3
35.736,-86.168,3930,1
35.736,-86.168,3940,5
35.736,-86.168,4050,1
35.736,-86.168,4060,3
35.736,-86.168,4090,10
35.335,-86.666,3940,3
35.335,-86.666,4060,3
35.335,-86.666,4090,13
35.335,-86.666,4120,1
36.326,-86.332,3940,3
36.326,-86.332,4050,2
36.326,-86.332,4060,2
36.326,-86.332,4090,7
36.326,-86.332,4120,2
35.879,-87.328,3930,1
35.879,-87.328,3940,2
35.879,-87.328,4050,4
35.879,-87.328,4060,3
35.879,-87.328,4090,18
35.859,-86.826,3930,2
35.859,-86.826,3940,9
35.859,-86.826,4060,1
35.859,-86.826,4090,12
35.859,-86.826,4120,2
36.509,-86.666,3930,1
36.509,-86.666,3940,3
36.509,-86.666,4060,1
36.509,-86.666,4090,16
36.509,-86.666,4120,2
35.494,-87.679,3930,1
35.494,-87.679,3940,4
35.494,-87.679,4050,4
35.494,-87.679,4060,4
35.494,-87.679,4090,13
35.349,-87.144,3940,4
35.349,-87.144,4050,10
35.349,-87.144,4060,1
35.349,-87.144,4090,27
35.349,-87.144,4120,1
36.098,-85.705,3940,4
36.098,-85.705,4050,3
36.098,-85.705,4090,17
36.175,-86.997,3940,7
36.175,-86.997,4090,19
35.412,-88.549,3930,1
35.412,-88.549,3940,4
35.412,-88.549,4050,4
35.412,-88.549,4090,11
35.412,-88.549,4120,2
44.907,-97.942,3940,2
44.907,-97.942,4120,1
35.361,-89.079,3940,1
35.361,-89.079,4050,1
35.361,-89.079,4090,26
35.052,-89.375,3940,5
35.052,-89.375,4090,5
35.161,-87.685,3930,1
35.161,-87.685,3940,5
35.161,-87.685,4050,7
35.161,-87.685,4060,1
35.161,-87.685,4090,20
35.538,-89.382,3940,2
35.538,-89.382,4050,2
35.538,-89.382,4060,3
35.538,-89.382,4090,10
35.538,-89.382,4120,1
35.343,-88.815,3940,3
35.343,-88.815,4050,1
35.343,-88.815,4090,11
35.343,-88.815,4120,1
35.813,-88.862,3940,1
35.813,-88.862,4090,3
35.813,-88.862,4120,1
35.942,-88.903,3930,1
35.942,-88.903,3940,2
35.942,-88.903,4090,21
36.179,-88.314,3940,3
36.179,-88.314,4050,2
36.179,-88.314,4060,1
36.179,-88.314,4090,26
35.302,-85.167,3940,4
35.302,-85.167,4050,3
35.302,-85.167,4090,8
35.302,-85.167,4120,1
35.109,-85.364,3940,7
35.109,-85.364,4050,2
35.109,-85.364,4090,11
35.007,-84.689,3940,7
35.007,-84.689,4050,1
35.007,-84.689,4090,4
35.007,-84.689,4120,2
26.191,-97.352,3960,1
26.191,-97.352,4100,22
26.902,-98.603,3960,15
26.902,-98.603,4100,35
35.343,-84.231,3930,1
35.343,-84.231,3940,2
35.343,-84.231,4050,1
26.89,-98.136,3960,14
26.89,-98.136,4100,50
36.318,-82.077,3940,1
36.318,-82.077,4050,10
35.73,-83.81,3940,3
35.73,-83.81,4050,3
35.73,-83.81,4090,3
35.73,-83.81,4120,1
35.907,-83.921,3940,3
35.907,-83.921,4050,7
35.907,-83.921,4090,7
35.907,-83.921,4120,1
35.684,-83.536,4050,1
35.101,-84.398,3940,2
35.101,-84.398,4050,5
35.101,-84.398,4090,7
35.345,-84.397,3930,2
35.345,-84.397,3940,4
35.345,-84.397,4050,8
35.345,-84.397,4090,1
35.345,-84.397,4120,3
36.551,-87.75,3940,3
36.551,-87.75,4050,7
36.551,-87.75,4060,1
36.551,-87.75,4090,17
35.607,-83.786,3940,2
35.607,-83.786,4050,10
35.607,-83.786,4090,2
35.607,-83.786,4120,1
27.532,-97.947,3960,6
27.532,-97.947,4100,20
36.047,-82.913,3940,3
36.047,-82.913,4050,3
36.047,-82.913,4090,11
36.047,-82.913,4120,1
35.174,-85.669,3940,8
35.174,-85.669,4050,5
35.174,-85.669,4060,2
35.174,-85.669,4090,10
35.38,-85.916,3940,1
35.38,-85.916,4050,2
35.38,-85.916,4060,1
35.38,-85.916,4090,7
35.38,-85.916,4120,1
36.504,-85.67,3940,3
36.504,-85.67,4050,8
36.504,-85.67,4090,26
36.049,-84.348,3930,2
36.049,-84.348,3940,4
36.049,-84.348,4050,5
36.049,-84.348,4090,22
36.049,-84.348,4120,2
30.959,-98.735,3960,4
30.959,-98.735,4100,3
30.796,-94.09,4050,3
30.796,-94.09,4090,19
30.796,-94.09,4050,6
30.796,-94.09,4090,15
30.796,-94.09,4050,1
30.796,-94.09,4090,11
30.355,-99.149,3960,5
30.355,-99.149,4100,2
30.986,-99.448,4100,1
29.822,-97.749,3960,2
29.822,-97.749,4090,7
29.874,-98.649,3960,2
29.874,-98.649,4100,6
30.711,-94.934,4090,6
30.534,-95.502,3950,1
30.534,-95.502,4050,8
30.534,-95.502,4060,2
30.534,-95.502,4090,3
31.202,-94.814,3940,2
31.202,-94.814,4090,11
29.36,-99.142,3960,1
29.36,-99.142,4100,20
28.281,-98.318,3960,3
28.281,-98.318,4100,6
29.513,-96.55,4090,3
27.977,-99.266,3960,7
27.977,-99.266,4100,12
28.674,-98.389,3960,6
28.674,-98.389,4100,18
29.019,-96.935,3940,2
29.019,-96.935,3960,1
29.019,-96.935,4050,3
29.019,-96.935,4090,16
29.786,-95.832,4090,3
28.908,-95.614,4050,2
28.908,-95.614,4090,12
28.922,-97.967,3960,4
28.922,-97.967,4100,21
28.179,-99.779,3960,2
28.179,-99.779,4100,21
29.671,-94.342,3940,1
29.671,-94.342,4050,1
29.671,-94.342,4090,2
29.127,-95.244,3940,5
29.127,-95.244,4050,1
29.127,-95.244,4090,12
29.734,-94.401,4060,1
29.734,-94.401,4090,4
28.948,-99.854,4100,3
29.786,-97.026,3940,2
29.786,-97.026,3960,2
29.786,-97.026,4090,13
27.322,-98.97,3960,1
27.322,-98.97,4100,7
32.165,-98.05,3940,1
32.165,-98.05,3960,1
32.165,-98.05,4090,15
32.99,-98.39,4090,2
33.561,-97.271,3940,2
33.561,-97.271,4090,6
33.362,-98.925,4090,3
33.362,-98.925,4100,3
33.22,-95.486,3930,1
33.22,-95.486,3940,9
33.22,-95.486,4050,2
33.22,-95.486,4090,15
33.682,-96.759,3940,7
33.682,-96.759,4090,17
33.568,-94.504,3940,1
33.568,-94.504,4050,2
33.568,-94.504,4060,1
33.568,-94.504,4090,6
33.052,-95.811,3940,5
33.052,-95.811,4090,23
33.36,-94.747,3940,2
33.36,-94.747,4050,2
33.36,-94.747,4060,2
33.36,-94.747,4090,17
32.83,-99.133,3960,5
32.83,-99.133,4100,14
33.058,-97.461,4090,2
33.905,-99.19,4100,9
32.69,-97.73,3940,1
32.69,-97.73,4090,5
31.183,-97.907,3960,1
31.882,-94.52,3940,3
31.882,-94.52,4050,7
31.882,-94.52,4060,2
31.882,-94.52,4090,10
32.608,-94.702,3940,2
32.608,-94.702,4050,3
32.608,-94.702,4060,2
32.608,-94.702,4090,12
32.439,-94.156,3940,5
32.439,-94.156,4050,1
32.439,-94.156,4060,3
32.439,-94.156,4090,10
32.439,-94.156,4120,3
31.502,-99.164,3960,4
31.435,-98.172,4100,2
31.287,-99.565,4100,1
32.181,-95.743,3930,2
32.181,-95.743,3940,4
32.181,-95.743,4090,20
32.57,-96.135,3940,4
32.57,-96.135,4090,6
31.314,-96.611,4090,1
31.132,-98.045,3960,1
31.132,-98.045,4090,1
30.785,-95.8,3940,5
30.785,-95.8,4050,1
30.785,-95.8,4090,12
30.939,-104.155,3960,2
29.914,-94.043,3940,2
29.914,-94.043,4090,9
27.71,-99.728,4100,20
30.25,-98.058,3960,4
30.25,-98.058,4090,1
30.25,-98.058,4100,6
28.782,-97.22,3960,6
28.782,-97.22,4100,3
28.611,-96.215,4090,1
30.692,-97.586,3940,2
30.692,-97.586,3960,3
28.611,-96.215,4090,2
28.611,-96.215,4090,7
30.692,-97.586,4090,7
30.529,-96.197,3940,3
30.529,-96.197,4090,5
33.368,-96.065,3940,5
33.368,-96.065,4090,12
30.706,-100.849,3960,4
30.706,-100.849,4100,10
31.43,-96.596,3940,1
31.43,-96.596,4090,9
28.59,-99.291,3960,6
28.59,-99.291,4100,16
30.762,-96.72,3920,2
30.762,-96.72,3940,3
30.762,-96.72,4090,10
26.781,-99.123,3960,9
26.781,-99.123,4100,32
27.986,-97.231,3960,2
27.986,-97.231,4100,1
26.574,-98.872,3960,6
26.574,-98.872,4100,12
32.233,-95.517,3940,4
32.233,-95.517,4090,16
32.233,-95.517,4120,1
28.75,-95.769,4090,2
27.986,-97.231,3960,4
27.296,-98.505,3960,14
27.296,-98.505,4100,39
28.433,-100.309,4100,5
31.855,-95.971,4050,1
31.855,-95.971,4060,3
31.855,-95.971,4090,14
29.181,-95.619,3940,2
29.181,-95.619,4090,14
28.75,-95.769,4090,2
26.156,-97.942,4100,6
28.75,-95.769,4090,5
29.727,-96.08,4090,1
28.512,-98.12,3960,4
28.512,-98.12,4100,21
26.533,-97.704,3960,1
26.533,-97.704,4100,7
32.129,-102.835,3960,2
35.704,-100.932,4090,1
31.206,-101.969,3960,1
35.751,-102.249,3960,3
35.751,-102.249,4060,1
35.751,-102.249,4120,2
33.344,-102.957,3960,3
30.286,-103.448,3960,1
29.921,-101.241,3960,2
29.921,-101.241,4100,7
33.181,-101.56,3960,2
33.181,-101.56,4100,6
31.184,-100.917,3960,2
30.147,-102.409,3960,2
34.934,-100.83,4060,6
34.934,-100.83,4090,3
33.932,-100.078,3960,1
33.932,-100.078,4060,1
33.932,-100.078,4100,4
33.932,-100.078,4120,1
34.202,-102.236,3960,1
33.096,-94.045,3940,9
33.096,-94.045,4050,7
33.096,-94.045,4090,30
33.356,-100.699,3960,2
33.356,-100.699,4100,3
33.356,-100.699,4130,3
33.383,-98.752,3960,4
33.383,-98.752,4100,1
31.616,-98.652,3960,3
31.616,-98.652,4100,3
32.07,-100.647,3960,3
32.07,-100.647,4100,3
26.245,-97.349,3960,5
26.245,-97.349,4100,13
30.681,-94.7,3930,1
30.681,-94.7,3940,1
30.681,-94.7,4050,2
30.681,-94.7,4060,8
30.681,-94.7,4090,14
30.154,-94.112,3940,3
30.154,-94.112,4050,4
37.822,-111.844,3930,1
37.822,-111.844,3940,2
37.822,-111.844,4130,1
33.137,-96.162,3940,3
33.137,-96.162,4090,5
34.505,-99.893,3960,2
34.505,-99.893,4060,1
34.505,-99.893,4100,6
34.505,-99.893,4123,1
30.075,-104.453,3960,1
30.154,-94.112,4060,3
30.154,-94.112,4090,13
30.154,-94.112,4120,2
33.894,-98.973,3940,2
31.593,-99.425,3960,5
33.894,-98.973,4090,2
27.042,-99.437,3960,13
27.042,-99.437,4100,33
28.52,-97.048,3960,8
28.52,-97.048,4050,1
28.52,-97.048,4090,8
29.268,-103.303,3960,2
29.268,-103.303,4070,1
27.348,-97.695,3960,8
27.348,-97.695,4100,16
38.491,-112.002,4130,14
33.287,-97.554,3940,2
33.287,-97.554,3960,1
33.287,-97.554,4090,9
34.603,-100.737,3960,2
34.603,-100.737,4100,2
34.603,-100.737,4123,2
26.931,-97.652,3960,14
26.931,-97.652,4100,30
29.944,-101.737,4100,1
31.003,-105.551,3960,4
28.541,-96.982,3960,2
28.541,-96.982,4050,1
28.541,-96.982,4090,15
32.314,-97.498,4090,2
29.094,-98.642,3960,1
29.094,-98.642,4100,16
31.208,-105.334,3960,2
31.208,-105.334,4130,1
30.731,-93.646,3940,1
30.731,-93.646,4050,5
30.731,-93.646,4060,1
30.731,-93.646,4090,26
30.093,-97.782,3960,1
30.093,-97.782,4090,5
30.304,-99.71,3960,1
29.57,-104.375,3960,2
29.538,-100.012,3960,3
29.538,-100.012,4100,16
31.861,-96.223,3940,9
31.861,-96.223,4050,2
31.861,-96.223,4090,15
31.125,-94.09,3930,3
31.125,-94.09,3940,2
31.125,-94.09,4050,5
31.125,-94.09,4060,3
31.125,-94.09,4090,10
29.213,-97.148,3960,2
29.213,-97.148,4090,5
31.583,-101.719,3960,2
32.627,-98.37,3960,2
32.627,-98.37,4100,1
32.779,-96.024,3940,11
32.779,-96.024,4060,1
32.779,-96.024,4090,23
30.201,-96.653,3940,4
30.201,-96.653,4090,6
32.387,-94.57,3940,1
32.387,-94.57,4050,2
32.387,-94.57,4090,19
30.596,-94.185,3940,3
30.596,-94.185,4050,10
30.596,-94.185,4090,11
31.563,-95.3,3940,2
31.563,-95.3,4050,4
31.563,-95.3,4060,3
31.563,-95.3,4090,13
31.326,-97.241,3940,1
31.326,-97.241,4090,9
31.617,-93.926,3940,3
31.617,-93.926,4050,3
31.617,-93.926,4060,4
31.617,-93.926,4090,16
29.168,-103.61,3960,2
29.168,-103.61,4100,1
32.068,-95.284,3940,2
32.068,-95.284,4060,2
