"COUNTRYNUM","STATENUM","ROUTE","LATITUDE","LONGITUDE","YEAR","AOU","FAMILY","STOPTOTAL","SPECIESTOTAL","STARTTEMP","ENDTEMP","TEMPSCALE","STARTWIND","ENDWIND","STARTSKY","ENDSKY"
840,60,68,34.464,-103.478,2016,"03650","Tytonidae","1 ","1   ",13,31,"C",0,2,1,0
840,60,68,34.464,-103.478,2016,"03650","Tytonidae","1 ","1   ",20,30,"C",0,3,1,0
840,60,68,34.464,-103.478,2016,"03650","Tytonidae","1 ","1   ",21,30,"C",1,4,1,1
840,60,68,34.464,-103.478,2016,"03650","Tytonidae","1 ","1   ",17,22,"C",1,3,0,0
840,60,68,34.464,-103.478,2016,"03650","Tytonidae","1 ","1   ",18,23,"C",0,3,0,0
840,60,68,34.464,-103.478,2016,"03650","Tytonidae","1 ","1   ",18,24,"C",0,0,1,1
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",16,26,"C",0,3,0,1
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",12,19,"C",3,2,1,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",17,24,"C",1,2,0,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",19,21,"C",1,2,0,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",24,28,"C",0,3,2,1
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",19,24,"C",1,5,0,2
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",16,29,"C",2,3,0,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",17,26,"C",1,2,1,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",13,17,"C",5,5,1,2
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",19,23,"C",1,2,0,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",16,19,"C",3,3,2,1
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",21,24,"C",2,4,1,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",16,21,"C",0,4,1,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",20,30,"C",0,3,1,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",17,28,"C",2,3,0,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",20,22,"C",3,4,2,2
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",17,26,"C",1,3,0,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",21,25,"C",2,3,1,2
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",16,21,"C",3,4,0,2
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",8,17,"C",2,3,0,1
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",19,28,"C",1,4,0,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",20,27,"C",1,2,1,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",12,24,"C",2,1,0,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",18,29,"C",2,2,0,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",18,28,"C",3,3,0,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",18,26,"C",2,2,0,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",9,16,"C",0,0,1,1
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",20,28,"C",2,2,2,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",17,24,"C",0,2,0,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",20,28,"C",0,1,0,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",17,19,"C",0,3,0,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",19,24,"C",0,3,0,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",19,24,"C",0,3,0,0
840,83,97,34.202,-102.236,2016,"03650","Tytonidae","1 ","1   ",12,16,"C",0,2,0,0
840,83,330,30.611,-103.367,2016,"03650","Tytonidae","1 ","1   ",23,34,"C",3,2,0,0
840,83,330,30.611,-103.367,2016,"03650","Tytonidae","1 ","1   ",20,24,"C",0,0,1,2
840,83,330,30.611,-103.367,2016,"03650","Tytonidae","1 ","1   ",21,37,"C",1,3,0,0
840,83,330,30.611,-103.367,2016,"03650","Tytonidae","1 ","1   ",22,23,"C",1,3,2,2
840,83,330,30.611,-103.367,2016,"03650","Tytonidae","1 ","1   ",17,32,"C",2,0,0,0
840,83,330,30.611,-103.367,2016,"03650","Tytonidae","1 ","1   ",17,23,"C",0,2,1,1
840,83,330,30.611,-103.367,2016,"03650","Tytonidae","1 ","1   ",17,38,"C",2,0,0,0
840,83,330,30.611,-103.367,2016,"03650","Tytonidae","1 ","1   ",22,32,"C",2,1,2,0
840,83,330,30.611,-103.367,2016,"03650","Tytonidae","1 ","1   ",14,31,"C",2,2,2,0
840,83,330,30.611,-103.367,2016,"03650","Tytonidae","1 ","1   ",12,28,"C",0,4,0,0
840,83,330,30.611,-103.367,2016,"03650","Tytonidae","1 ","1   ",14,14,"C",0,3,0,5
840,83,330,30.611,-103.367,2016,"03650","Tytonidae","1 ","1   ",14,29,"C",2,2,2,1
840,83,330,30.611,-103.367,2016,"03650","Tytonidae","1 ","1   ",17,31,"C",1,1,0,0
840,83,330,30.611,-103.367,2016,"03650","Tytonidae","1 ","1   ",18,18,"C",3,3,2,2
840,83,330,30.611,-103.367,2016,"03650","Tytonidae","1 ","1   ",8,29,"C",0,2,0,0
840,83,330,30.611,-103.367,2016,"03650","Tytonidae","1 ","1   ",16,20,"C",2,1,2,2
840,83,330,30.611,-103.367,2016,"03650","Tytonidae","1 ","1   ",19,36,"C",1,2,0,0
840,83,330,30.611,-103.367,2016,"03650","Tytonidae","1 ","1   ",8,26,"C",1,1,0,0
840,83,330,30.611,-103.367,2016,"03650","Tytonidae","1 ","1   ",19,32,"C",2,2,0,0
840,83,330,30.611,-103.367,2016,"03650","Tytonidae","1 ","1   ",11,27,"C",0,3,0,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",13,24,"C",0,0,0,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",9,22,"C",0,2,0,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",15,31,"C",1,1,0,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",12,23,"C",3,4,0,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",8,11,"C",1,1,2,5
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",11,21,"C",2,5,0,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",19,28,"C",3,4,2,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",12,19,"C",0,0,2,1
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",4,14,"C",2,4,0,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",10,17,"C",5,4,0,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",14,22,"C",1,1,0,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",12,21,"C",1,2,0,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",13,24,"C",0,1,0,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",17,24,"C",1,2,1,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",12,18,"C",2,4,0,1
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",18,28,"C",0,2,0,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",16,24,"C",1,4,2,2
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",14,23,"C",1,4,2,1
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",13,23,"C",2,5,0,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",12,21,"C",3,5,0,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",13,18,"C",1,4,0,2
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",16,24,"C",1,2,1,1
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",12,20,"C",2,2,1,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",7,26,"C",1,2,0,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",11,17,"C",0,1,2,1
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",14,22,"C",1,2,0,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",11,23,"C",2,3,0,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",14,19,"C",2,3,2,2
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",12,23,"C",0,1,0,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",20,33,"C",0,4,2,2
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",18,31,"C",0,4,1,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",17,21,"C",0,3,2,2
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",17,22,"C",3,3,4,0
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",19,21,"C",3,4,2,2
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",16,23,"C",3,3,1,1
840,83,102,36.38,-103.022,2016,"03650","Tytonidae","1 ","1   ",11,21,"C",0,2,0,0
840,83,106,34.05,-101.325,2016,"03650","Tytonidae","1 ","1   ",22,27,"C",2,4,0,0
840,83,106,34.05,-101.325,2016,"03650","Tytonidae","1 ","1   ",20,23,"C",2,3,0,1
840,83,106,34.05,-101.325,2016,"03650","Tytonidae","1 ","1   ",22,29,"C",2,3,0,0
840,83,106,34.05,-101.325,2016,"03650","Tytonidae","1 ","1   ",22,29,"C",3,3,1,0
840,83,106,34.05,-101.325,2016,"03650","Tytonidae","1 ","1   ",22,33,"C",1,3,0,0
840,83,106,34.05,-101.325,2016,"03650","Tytonidae","1 ","1   ",18,29,"C",0,3,1,0
840,83,106,34.05,-101.325,2016,"03650","Tytonidae","1 ","1   ",20,26,"C",1,1,1,1
840,83,106,34.05,-101.325,2016,"03650","Tytonidae","1 ","1   ",12,23,"C",0,0,1,1
840,83,106,34.05,-101.325,2016,"03650","Tytonidae","1 ","1   ",17,25,"C",0,0,0,1
840,83,106,34.05,-101.325,2016,"03650","Tytonidae","1 ","1   ",21,27,"C",0,2,0,0
840,83,106,34.05,-101.325,2016,"03650","Tytonidae","1 ","1   ",19,26,"C",0,3,1,1
840,83,106,34.05,-101.325,2016,"03650","Tytonidae","1 ","1   ",19,24,"C",0,0,2,1
840,83,106,34.05,-101.325,2016,"03650","Tytonidae","1 ","1   ",22,23,"C",0,5,1,8
840,83,106,34.05,-101.325,2016,"03650","Tytonidae","1 ","1   ",20,24,"C",0,2,1,0
840,83,106,34.05,-101.325,2016,"03650","Tytonidae","1 ","1   ",18,24,"C",0,1,1,1
840,83,106,34.05,-101.325,2016,"03650","Tytonidae","1 ","1   ",21,26,"C",2,1,2,2
840,83,369,34.375,-101.576,2016,"03650","Tytonidae","1 ","1   ",13,16,"C",3,4,2,2
840,83,369,34.375,-101.576,2016,"03650","Tytonidae","1 ","1   ",21,28,"C",2,2,0,0
840,83,369,34.375,-101.576,2016,"03650","Tytonidae","1 ","1   ",21,24,"C",0,2,1,1
840,83,369,34.375,-101.576,2016,"03650","Tytonidae","1 ","1   ",18,27,"C",0,1,0,1
840,83,369,34.375,-101.576,2016,"03650","Tytonidae","1 ","1   ",13,21,"C",1,1,1,1
840,83,369,34.375,-101.576,2016,"03650","Tytonidae","1 ","1   ",7,20,"C",1,1,1,0
840,83,369,34.375,-101.576,2016,"03650","Tytonidae","1 ","1   ",13,17,"C",1,1,0,1
840,83,369,34.375,-101.576,2016,"03650","Tytonidae","1 ","1   ",16,21,"C",0,1,1,0
840,83,369,34.375,-101.576,2016,"03650","Tytonidae","1 ","1   ",18,22,"C",0,2,0,0
840,83,369,34.375,-101.576,2016,"03650","Tytonidae","1 ","1   ",18,24,"C",1,2,0,0
840,83,369,34.375,-101.576,2016,"03650","Tytonidae","1 ","1   ",19,26,"C",2,2,0,0
840,83,369,34.375,-101.576,2016,"03650","Tytonidae","1 ","1   ",18,26,"C",1,2,0,0
840,83,369,34.375,-101.576,2016,"03650","Tytonidae","1 ","1   ",21,32,"C",1,2,0,0
840,83,369,34.375,-101.576,2016,"03650","Tytonidae","1 ","1   ",22,32,"C",2,4,0,0
840,83,369,34.375,-101.576,2016,"03650","Tytonidae","1 ","1   ",25,33,"C",1,3,2,1
840,83,369,34.375,-101.576,2016,"03650","Tytonidae","1 ","1   ",21,28,"C",3,3,0,0
840,83,369,34.375,-101.576,2016,"03650","Tytonidae","1 ","1   ",19,28,"C",2,3,0,0
840,83,369,34.375,-101.576,2016,"03650","Tytonidae","1 ","1   ",22,28,"C",1,3,2,1
840,83,448,32.387,-94.57,2016,"03650","Tytonidae","1 ","1   ",23,33,"C",0,1,1,1
840,83,448,32.387,-94.57,2016,"03650","Tytonidae","1 ","1   ",23,24,"C",0,1,1,2
840,83,448,32.387,-94.57,2016,"03650","Tytonidae","1 ","1   ",21,21,"C",0,1,5,2
